seed,steps,bool
0,102,1
1,186,0
2,200,0
3,86,1
4,187,1
5,195,1
6,177,1
7,202,1
8,75,1
9,100,1
10,157,0
11,186,1
12,229,1
13,331,0
14,296,1
15,161,0
16,223,1
17,87,0
18,160,0
19,119,1
20,256,1
21,60,0
22,240,0
23,185,1
24,212,1
25,193,0
26,103,0
27,193,0
28,184,0
29,215,1
30,159,1
31,196,0
32,171,0
33,49,0
34,290,0
35,159,0
36,187,1
37,238,1
38,111,1
39,279,1
40,210,1
41,217,0
42,151,0
43,262,0
44,319,0
45,69,0
46,116,0
47,206,0
48,214,1
49,39,1
50,202,1
51,161,0
52,215,1
53,192,1
54,257,1
55,269,1
56,169,1
57,202,0
58,220,0
59,253,1
60,196,0
61,234,0
62,175,0
63,309,0
64,196,1
65,270,0
66,111,1
67,186,1
68,66,0
69,141,1
70,179,0
71,159,1
72,266,0
73,60,1
74,196,1
75,188,1
76,55,0
77,57,0
78,257,1
79,105,1
80,208,1
81,186,0
82,39,1
83,317,1
84,152,1
85,148,1
86,76,0
87,234,1
88,185,0
89,135,1
90,257,1
91,244,1
92,92,0
93,297,0
94,179,1
95,192,0
96,184,1
97,239,1
98,258,1
99,134,0
100,31,1
101,204,1
102,170,0
103,42,1
104,244,1
105,110,1
106,65,0
107,59,1
108,234,0
109,83,1
110,117,0
111,120,0
112,47,0
113,84,0
114,59,1
115,168,0
116,236,0
117,94,1
118,262,1
119,237,1
120,168,1
121,255,0
122,164,0
123,265,0
124,46,0
125,209,1
126,180,1
127,155,0
128,317,1
129,187,1
130,82,0
131,250,0
132,132,0
133,207,1
134,217,0
135,172,0
136,176,1
137,279,1
138,157,1
139,256,0
140,207,1
141,278,1
142,217,0
143,90,0
144,130,1
145,65,1
146,236,1
147,224,0
148,193,0
149,63,0
150,239,0
151,224,0
152,72,1
153,191,1
154,113,0
155,255,1
156,184,0
157,219,0
158,204,1
159,182,1
160,70,1
161,266,0
162,197,1
163,210,1
164,296,1
165,224,1
166,250,1
167,110,1
168,215,0
169,186,1
170,178,0
171,113,0
172,212,1
173,246,0
174,118,0
175,57,0
176,191,0
177,127,0
178,284,1
179,155,0
180,210,1
181,143,0
182,204,1
183,174,0
184,85,0
185,246,1
186,252,1
187,254,0
188,143,1
189,194,0
190,213,1
191,300,0
192,157,1
193,203,1
194,62,1
195,209,0
196,220,0
197,204,1
198,157,0
199,242,0
200,176,0
201,326,1
202,109,0
203,160,1
204,224,1
205,130,0
206,257,1
207,252,1
208,174,1
209,283,0
210,254,1
211,247,1
212,285,1
213,107,0
214,227,0
215,185,1
216,143,1
217,214,1
218,207,0
219,202,0
220,285,1
221,146,1
222,221,0
223,297,0
224,160,0
225,301,1
226,154,0
227,263,1
228,219,1
229,283,0
230,169,1
231,168,0
232,208,1
233,260,1
234,193,1
235,158,0
236,208,0
237,125,1
238,60,0
239,205,1
240,211,1
241,143,1
242,178,1
243,296,1
244,242,1
245,191,0
246,198,0
247,182,1
248,103,1
249,194,0
250,131,0
251,200,1
252,54,0
253,81,1
254,222,1
255,208,1
256,39,0
257,116,1
258,85,0
259,120,1
260,146,1
261,200,0
262,196,0
263,63,1
264,136,0
265,183,0
266,57,0
267,115,1
268,233,1
269,110,1
270,163,1
271,313,1
272,202,0
273,402,0
274,167,0
275,94,1
276,219,1
277,211,0
278,130,1
279,194,0
280,220,1
281,267,0
282,179,1
283,213,0
284,87,0
285,233,1
286,155,1
287,257,0
288,165,1
289,247,0
290,176,1
291,244,1
292,207,0
293,60,0
294,205,0
295,84,1
296,89,1
297,198,0
298,49,0
299,159,0
300,123,1
301,162,0
302,188,1
303,109,0
304,180,0
305,195,1
306,182,1
307,257,1
308,290,1
309,154,0
310,191,0
311,219,0
312,234,1
313,329,0
314,101,1
315,184,1
316,197,1
317,98,1
318,181,0
319,297,1
320,143,0
321,106,1
322,178,1
323,85,0
324,37,1
325,178,1
326,295,1
327,91,0
328,250,1
329,361,1
330,132,1
331,115,0
332,168,1
333,190,1
334,258,1
335,85,1
336,148,1
337,50,1
338,90,1
339,174,1
340,85,0
341,222,1
342,291,1
343,310,1
344,184,0
345,171,1
346,209,1
347,210,0
348,228,1
349,186,0
350,150,0
351,252,1
352,27,0
353,186,1
354,135,1
355,300,1
356,306,1
357,278,1
358,192,0
359,199,1
360,205,0
361,288,1
362,86,0
363,227,0
364,378,1
365,234,1
366,117,1
367,223,0
368,239,1
369,154,0
370,217,0
371,309,0
372,193,0
373,94,1
374,226,1
375,201,0
376,300,0
377,219,1
378,80,1
379,127,1
380,176,0
381,106,1
382,223,0
383,177,0
384,222,1
385,230,1
386,157,1
387,206,1
388,204,0
389,252,0
390,192,1
391,327,1
392,62,0
393,281,0
394,129,1
395,205,1
396,256,1
397,186,0
398,171,1
399,212,1
400,94,0
401,258,1
402,223,1
403,225,0
404,202,1
405,116,0
406,203,0
407,147,0
408,204,0
409,237,1
410,141,1
411,193,0
412,161,1
413,189,0
414,157,0
415,216,0
416,90,0
417,215,0
418,224,0
419,229,0
420,48,1
421,149,0
422,49,1
423,39,1
424,57,0
425,157,0
426,276,0
427,298,1
428,47,0
429,168,0
430,162,1
431,174,0
432,216,1
433,82,0
434,201,0
435,221,0
436,284,1
437,191,1
438,106,0
439,203,0
440,112,0
441,119,1
442,132,0
443,78,1
444,232,0
445,219,1
446,218,0
