seed,steps,bool
0,168,1
1,288,1
2,196,1
3,302,1
4,187,1
5,211,1
6,259,1
7,182,1
8,233,1
9,193,1
10,237,1
11,184,1
12,204,1
13,230,1
14,173,1
15,222,1
16,204,1
17,122,1
18,204,0
19,189,1
20,189,1
21,252,1
22,203,1
23,211,1
24,189,1
25,195,1
26,307,0
27,196,1
28,192,1
29,189,1
30,205,1
31,182,1
32,189,1
33,214,1
34,270,1
35,212,1
36,308,1
37,184,1
38,195,1
39,213,1
40,161,1
41,191,1
42,203,1
43,179,1
44,230,1
45,302,1
46,193,1
47,255,1
48,250,1
49,185,1
50,191,1
51,179,1
52,204,1
53,184,1
54,210,1
55,197,1
56,185,1
57,199,1
58,215,1
59,234,1
60,217,1
61,209,0
62,210,1
63,253,1
64,194,1
65,251,0
66,215,1
67,199,1
68,122,1
69,185,1
70,219,1
71,209,1
72,273,1
73,289,1
74,175,1
75,178,1
76,256,0
77,104,1
78,189,1
79,195,1
80,202,1
81,279,1
82,210,1
83,219,1
84,193,1
85,183,1
86,157,1
87,214,1
88,193,1
89,212,1
90,182,1
91,207,1
92,212,1
93,292,1
94,169,1
95,166,1
96,174,1
97,193,1
98,214,1
99,211,0
100,158,1
101,173,1
102,206,1
103,204,1
104,231,1
105,96,1
106,223,1
107,59,1
108,213,1
109,175,1
110,209,0
111,209,0
112,212,1
113,213,1
114,171,1
115,196,1
116,189,1
117,179,1
118,216,1
119,177,1
120,255,1
121,211,0
122,215,1
123,180,1
124,199,0
125,202,1
126,201,1
127,203,1
128,281,1
129,201,1
130,203,1
131,170,1
132,247,1
133,164,1
134,168,1
135,208,1
136,177,1
137,191,1
138,161,1
139,217,1
140,178,1
141,195,1
142,260,1
143,131,1
144,235,1
145,184,1
146,186,1
147,162,1
148,198,1
149,63,1
150,235,1
151,176,1
152,257,1
153,252,1
154,111,1
155,184,1
156,189,1
157,222,1
158,186,1
159,151,1
160,94,1
161,198,1
162,222,1
163,194,1
164,288,1
165,240,1
166,230,1
167,214,1
168,203,1
169,179,1
170,263,1
171,217,1
172,178,1
173,206,1
174,192,1
175,149,1
176,204,1
177,194,1
178,219,1
179,284,1
180,185,1
181,216,1
182,162,1
183,233,1
184,193,1
185,184,1
186,184,1
187,184,1
188,203,1
189,171,0
190,189,1
191,184,1
192,199,1
193,189,1
194,205,1
195,207,0
196,196,1
197,179,1
198,170,1
199,198,1
200,175,1
201,198,1
202,216,1
203,227,1
204,181,1
205,194,1
206,196,1
207,184,1
208,188,1
209,213,1
210,213,1
211,233,1
212,169,1
213,188,1
214,205,1
215,177,1
216,233,1
217,218,1
218,203,1
219,173,1
220,234,1
221,214,1
222,179,0
223,214,1
224,218,0
225,184,1
226,242,1
227,213,1
228,191,1
229,216,1
230,159,1
231,205,0
232,229,1
233,181,1
234,202,1
235,164,1
236,163,1
237,216,1
238,190,1
239,174,1
240,177,1
241,139,1
242,166,1
243,248,1
244,236,1
245,173,1
246,174,1
247,196,1
248,267,1
249,288,1
250,198,1
